,types,prediction,err type,err label,probability
17112,1,1,3,"scifi, correct",0.8028309130534148
8422,0,0,0,"fantasy, correct",0.34093593534268063
5502,0,0,0,"fantasy, correct",0.0003145040807046896
7181,0,0,0,"fantasy, correct",0.08462190140894381
10761,1,1,3,"scifi, correct",0.8381605029209218
12968,1,1,3,"scifi, correct",0.7259704627879664
16437,1,1,3,"scifi, correct",0.9136179297327616
5197,0,0,0,"fantasy, correct",0.008760533614017043
12411,1,1,3,"scifi, correct",0.8991187314728472
15036,1,1,3,"scifi, correct",0.9999914425660728
17711,1,1,3,"scifi, correct",1.0
13273,1,1,3,"scifi, correct",0.9981126456684785
2986,0,1,2,fantasy->scifi,0.7452955909634826
18737,1,1,3,"scifi, correct",0.8139365949578521
8511,0,0,0,"fantasy, correct",0.019330879898591495
12294,1,1,3,"scifi, correct",0.8229864525313396
19959,1,1,3,"scifi, correct",0.6124742272563954
14023,1,0,1,scifi->fantasy,0.0702241911080985
7549,0,0,0,"fantasy, correct",0.2377744050322975
11349,1,1,3,"scifi, correct",0.6672354985433409
2567,0,0,0,"fantasy, correct",2.9587807835917145e-05
16959,1,1,3,"scifi, correct",0.9677227048946427
18922,1,1,3,"scifi, correct",0.8025097516302746
4175,0,0,0,"fantasy, correct",0.16895402711657348
10621,1,1,3,"scifi, correct",0.8544458828165189
204,0,0,0,"fantasy, correct",0.3513508302829879
18964,1,0,1,scifi->fantasy,0.29177432587603924
16237,1,1,3,"scifi, correct",0.9999998578841658
8531,0,0,0,"fantasy, correct",0.06974462222579197
15232,1,1,3,"scifi, correct",0.9113846608525803
18985,1,1,3,"scifi, correct",0.5760981839724434
13321,1,1,3,"scifi, correct",0.5105075305483853
15275,1,1,3,"scifi, correct",0.9933584491662422
2299,0,0,0,"fantasy, correct",0.0020895470873186365
12923,1,1,3,"scifi, correct",0.6372360591740003
1621,0,0,0,"fantasy, correct",0.31545264822767005
1276,0,0,0,"fantasy, correct",3.125410410421198e-05
3857,0,0,0,"fantasy, correct",0.17019272421811174
12173,1,1,3,"scifi, correct",0.5471702310306147
7160,0,0,0,"fantasy, correct",0.38511792339219586
5474,0,0,0,"fantasy, correct",2.1461991020575917e-06
16270,1,0,1,scifi->fantasy,0.462435542543331
2757,0,0,0,"fantasy, correct",0.015929848808099913
9619,0,1,2,fantasy->scifi,0.6014526033171352
4750,0,1,2,fantasy->scifi,0.5034588179003234
15701,1,1,3,"scifi, correct",0.6343985348946685
17259,1,1,3,"scifi, correct",0.5375990482330699
14691,1,1,3,"scifi, correct",0.9414738156203157
1520,0,1,2,fantasy->scifi,0.6026825643163853
12183,1,1,3,"scifi, correct",0.7346392221923947
15641,1,1,3,"scifi, correct",0.9414192512720769
10905,1,1,3,"scifi, correct",0.7987243217353632
10760,1,1,3,"scifi, correct",0.818624824268678
13148,1,1,3,"scifi, correct",0.979954418523419
16380,1,0,1,scifi->fantasy,0.37830131642646625
9197,0,0,0,"fantasy, correct",0.32992465556195383
15884,1,1,3,"scifi, correct",0.6665942419033595
2266,0,0,0,"fantasy, correct",0.1338734468754982
16283,1,0,1,scifi->fantasy,0.4617145338388284
5210,0,0,0,"fantasy, correct",0.36097236380823566
14464,1,1,3,"scifi, correct",0.9335888775794764
518,0,1,2,fantasy->scifi,0.727434885960935
13555,1,0,1,scifi->fantasy,0.07347560924767167
10704,1,1,3,"scifi, correct",0.8234334271817374
17724,1,1,3,"scifi, correct",0.9997732601484569
11885,1,0,1,scifi->fantasy,0.2579139850550053
11841,1,1,3,"scifi, correct",0.6124742272563954
16235,1,1,3,"scifi, correct",0.9884742085952914
4810,0,0,0,"fantasy, correct",0.4002068093177172
9430,0,0,0,"fantasy, correct",2.2461947745408934e-05
16578,1,1,3,"scifi, correct",0.5760981839724434
4761,0,0,0,"fantasy, correct",0.00028200390146931333
10246,1,1,3,"scifi, correct",0.9945958105825671
17800,1,0,1,scifi->fantasy,0.2997960031249768
13582,1,1,3,"scifi, correct",0.6342049435756723
18275,1,1,3,"scifi, correct",0.5667612514494184
693,0,1,2,fantasy->scifi,0.6516944087892169
9077,0,0,0,"fantasy, correct",0.37178150114876757
15805,1,1,3,"scifi, correct",0.7016788941655109
5570,0,0,0,"fantasy, correct",0.35048531760769625
18409,1,1,3,"scifi, correct",0.9981404577385842
1352,0,1,2,fantasy->scifi,0.6851415096898849
12430,1,1,3,"scifi, correct",0.5405367867964722
8924,0,0,0,"fantasy, correct",0.004854968415492615
10528,1,1,3,"scifi, correct",0.7029401712387948
18189,1,0,1,scifi->fantasy,0.3432185709277987
12064,1,1,3,"scifi, correct",0.622943389318747
3742,0,1,2,fantasy->scifi,0.6436480670466136
13852,1,1,3,"scifi, correct",0.6917430457309487
15882,1,1,3,"scifi, correct",0.7842727585904492
5668,0,0,0,"fantasy, correct",0.015465750662233614
17219,1,1,3,"scifi, correct",0.9998044588488421
11621,1,1,3,"scifi, correct",0.9774734640284273
9263,0,0,0,"fantasy, correct",0.0014101491735789462
8096,0,1,2,fantasy->scifi,0.5327840845194775
5385,0,0,0,"fantasy, correct",0.2787189275489456
15290,1,1,3,"scifi, correct",0.6124742272563954
16600,1,1,3,"scifi, correct",0.6240355194951985
2580,0,0,0,"fantasy, correct",0.26754114950551844
4167,0,0,0,"fantasy, correct",0.00561451233838443
4792,0,0,0,"fantasy, correct",0.4952574389677502
13178,1,1,3,"scifi, correct",0.8539774755663658
8470,0,0,0,"fantasy, correct",0.098819253632582
7329,0,0,0,"fantasy, correct",0.26423365408726585
15631,1,1,3,"scifi, correct",0.7129932365834097
19651,1,1,3,"scifi, correct",0.9928474412412835
15059,1,1,3,"scifi, correct",0.642538222468882
15794,1,0,1,scifi->fantasy,0.11725128534458554
10785,1,1,3,"scifi, correct",0.999999986362027
17086,1,0,1,scifi->fantasy,0.33835302588179356
8958,0,0,0,"fantasy, correct",0.0018655027269938145
15735,1,1,3,"scifi, correct",0.9780586194033913
3162,0,1,2,fantasy->scifi,0.5568657264485681
6005,0,0,0,"fantasy, correct",1.0043774307728857e-06
6495,0,1,2,fantasy->scifi,0.6496248625188847
3444,0,0,0,"fantasy, correct",0.3461372159097498
4174,0,0,0,"fantasy, correct",0.09690331982870437
13340,1,1,3,"scifi, correct",0.517492932718393
15001,1,1,3,"scifi, correct",0.83814491968384
15562,1,1,3,"scifi, correct",0.9840063513798295
10553,1,1,3,"scifi, correct",0.9048759504379494
6061,0,1,2,fantasy->scifi,0.5822187811511808
14386,1,1,3,"scifi, correct",0.6124742272563954
7059,0,0,0,"fantasy, correct",0.0004641945911017593
7371,0,0,0,"fantasy, correct",0.00137795225804155
9648,0,0,0,"fantasy, correct",1.7101651077428348e-05
16889,1,1,3,"scifi, correct",0.9942853752963373
9250,0,1,2,fantasy->scifi,0.5945010428735434
9862,0,0,0,"fantasy, correct",0.06264101225980596
15917,1,1,3,"scifi, correct",0.5373221238676626
10557,1,1,3,"scifi, correct",0.6487020686962475
5391,0,0,0,"fantasy, correct",0.012830170130816866
13865,1,1,3,"scifi, correct",0.8948695555919296
2301,0,0,0,"fantasy, correct",0.06799173239935749
7929,0,1,2,fantasy->scifi,0.5026264879452378
13529,1,0,1,scifi->fantasy,0.4871605964143182
486,0,1,2,fantasy->scifi,0.5095290291442276
19375,1,1,3,"scifi, correct",0.9840120153775312
6993,0,0,0,"fantasy, correct",0.0945657519662486
7606,0,0,0,"fantasy, correct",0.08090620446931682
2918,0,0,0,"fantasy, correct",0.006682499855664385
3324,0,1,2,fantasy->scifi,0.5076689204835023
11537,1,1,3,"scifi, correct",0.718518338017459
16674,1,1,3,"scifi, correct",0.5349056122839054
17640,1,1,3,"scifi, correct",0.677049289469768
10560,1,1,3,"scifi, correct",0.6081268796887218
14303,1,1,3,"scifi, correct",0.7411373655208803
3490,0,0,0,"fantasy, correct",0.022405982975411156
13595,1,1,3,"scifi, correct",0.9725850361138616
10376,1,0,1,scifi->fantasy,0.48511521087416587
974,0,0,0,"fantasy, correct",0.33893215468836896
5625,0,0,0,"fantasy, correct",0.08686878812049183
7349,0,0,0,"fantasy, correct",0.06212708631602653
18219,1,1,3,"scifi, correct",0.7437429731338884
18019,1,1,3,"scifi, correct",0.9997215676741131
831,0,0,0,"fantasy, correct",0.1738763154958491
9550,0,0,0,"fantasy, correct",5.0645636408315957e-08
14084,1,1,3,"scifi, correct",0.7818835198921892
11,0,0,0,"fantasy, correct",0.0482991246136179
976,0,0,0,"fantasy, correct",0.0619381930873682
19048,1,1,3,"scifi, correct",0.9999954237173175
10735,1,0,1,scifi->fantasy,0.1936973639666494
520,0,0,0,"fantasy, correct",0.07464453834939576
12958,1,0,1,scifi->fantasy,0.47044217176701203
17700,1,1,3,"scifi, correct",0.9899119211429973
16865,1,1,3,"scifi, correct",0.9999998745722705
11180,1,1,3,"scifi, correct",0.8340458186951176
17843,1,1,3,"scifi, correct",0.9942286258638715
5899,0,0,0,"fantasy, correct",0.06180731237234631
8051,0,0,0,"fantasy, correct",0.003945989514446161
3366,0,0,0,"fantasy, correct",0.03261089161200413
5211,0,0,0,"fantasy, correct",0.23385494913841762
15245,1,1,3,"scifi, correct",0.9991311801899776
12262,1,1,3,"scifi, correct",0.9736037724909457
19697,1,1,3,"scifi, correct",0.9182921649890536
2148,0,0,0,"fantasy, correct",0.2807235181857723
18631,1,1,3,"scifi, correct",0.8840330061758034
11865,1,1,3,"scifi, correct",0.8354115571222347
17948,1,1,3,"scifi, correct",0.752224856164698
2566,0,0,0,"fantasy, correct",0.4955053627658567
2734,0,0,0,"fantasy, correct",0.017762899253879142
988,0,0,0,"fantasy, correct",0.16787431187186796
6301,0,0,0,"fantasy, correct",5.6691027291250975e-08
2577,0,0,0,"fantasy, correct",9.450317391482128e-05
12849,1,1,3,"scifi, correct",0.8779425045925253
15648,1,1,3,"scifi, correct",0.7610828734285038
7279,0,0,0,"fantasy, correct",0.31317925894333554
12704,1,0,1,scifi->fantasy,0.12609039755660645
7733,0,0,0,"fantasy, correct",0.0004563724101838921
15722,1,1,3,"scifi, correct",0.9948004216997958
14517,1,1,3,"scifi, correct",0.7787093683178967
10174,1,1,3,"scifi, correct",0.9691424625563564
15351,1,0,1,scifi->fantasy,0.40666642980335316
10715,1,1,3,"scifi, correct",0.9698574718120107
16349,1,0,1,scifi->fantasy,0.027893570914838302
7553,0,0,0,"fantasy, correct",0.33893215468836896
15401,1,1,3,"scifi, correct",0.851007102508795
17835,1,1,3,"scifi, correct",0.9525032368344821
3554,0,0,0,"fantasy, correct",0.002051755390152629
15145,1,1,3,"scifi, correct",0.9566845114541984
3753,0,0,0,"fantasy, correct",0.3214217435623284
11138,1,1,3,"scifi, correct",0.983930316423962
12103,1,1,3,"scifi, correct",0.9002421178366281
11335,1,1,3,"scifi, correct",0.5797343149052454
14817,1,1,3,"scifi, correct",0.8795236113891739
13466,1,1,3,"scifi, correct",0.550768431261647
4464,0,0,0,"fantasy, correct",0.1368941671998644
17393,1,1,3,"scifi, correct",0.9137391701509454
2593,0,0,0,"fantasy, correct",0.12543870729336468
4329,0,0,0,"fantasy, correct",0.3382523199027479
12019,1,1,3,"scifi, correct",0.9924833118398911
1081,0,0,0,"fantasy, correct",0.10491100829337782
17558,1,1,3,"scifi, correct",0.8932283775783751
12181,1,1,3,"scifi, correct",0.7809359918996869
7621,0,1,2,fantasy->scifi,0.6124742272563954
2576,0,0,0,"fantasy, correct",0.006948917681208064
15429,1,1,3,"scifi, correct",0.9623674611618802
17971,1,1,3,"scifi, correct",0.8377669341298313
639,0,0,0,"fantasy, correct",0.10064987868558295
2692,0,0,0,"fantasy, correct",0.0004701056584690491
1350,0,0,0,"fantasy, correct",0.007320190559096794
5871,0,0,0,"fantasy, correct",0.12982723016261485
5139,0,1,2,fantasy->scifi,0.5720512465383325
7385,0,0,0,"fantasy, correct",0.11914434892982279
8138,0,0,0,"fantasy, correct",0.1580255099305637
10382,1,1,3,"scifi, correct",0.9974768570498699
14217,1,1,3,"scifi, correct",0.7363083693243057
778,0,1,2,fantasy->scifi,0.6711688588566864
14650,1,1,3,"scifi, correct",0.6402301415392391
19882,1,1,3,"scifi, correct",0.9920556414890072
57,0,1,2,fantasy->scifi,0.6559359383439258
16635,1,1,3,"scifi, correct",0.5102348774273
6928,0,0,0,"fantasy, correct",0.0004641945911017593
12641,1,1,3,"scifi, correct",0.526533181695059
9104,0,1,2,fantasy->scifi,0.5880381910985332
14232,1,1,3,"scifi, correct",0.9990294533548751
14139,1,1,3,"scifi, correct",0.9301220968657584
2162,0,1,2,fantasy->scifi,0.6124742272563954
12687,1,1,3,"scifi, correct",0.5898917921192002
18722,1,1,3,"scifi, correct",0.613198852693074
9234,0,1,2,fantasy->scifi,0.8358818948771376
12109,1,1,3,"scifi, correct",0.8829799316910807
15157,1,1,3,"scifi, correct",0.662237008730353
11162,1,1,3,"scifi, correct",0.78828596860467
11234,1,1,3,"scifi, correct",0.9968415264168434
6578,0,0,0,"fantasy, correct",0.3074627078987268
5845,0,1,2,fantasy->scifi,0.6124742272563954
18008,1,1,3,"scifi, correct",0.5039212672510255
928,0,0,0,"fantasy, correct",0.2723002048612606
17319,1,0,1,scifi->fantasy,0.3799580006266963
13237,1,1,3,"scifi, correct",0.927361331062367
2828,0,0,0,"fantasy, correct",0.008760533614017043
4642,0,0,0,"fantasy, correct",0.14904318063641855
16065,1,1,3,"scifi, correct",0.939604080438757
19553,1,1,3,"scifi, correct",0.8962371949539608
907,0,0,0,"fantasy, correct",0.2736023739810537
5472,0,0,0,"fantasy, correct",0.020299245442525295
17768,1,1,3,"scifi, correct",0.9019048709158073
15550,1,1,3,"scifi, correct",0.7711131393228038
6776,0,0,0,"fantasy, correct",0.3406352177187338
11194,1,1,3,"scifi, correct",0.6045719565206442
16867,1,0,1,scifi->fantasy,0.47496126860572246
16409,1,1,3,"scifi, correct",0.9298596830684929
17633,1,1,3,"scifi, correct",0.9703853974985702
7791,0,0,0,"fantasy, correct",0.24681959944670687
2983,0,1,2,fantasy->scifi,0.9941726638018503
17834,1,1,3,"scifi, correct",0.5660478140981812
19224,1,1,3,"scifi, correct",0.7028907726120854
7386,0,1,2,fantasy->scifi,0.5045177939991747
4459,0,0,0,"fantasy, correct",0.05058283092260402
16695,1,0,1,scifi->fantasy,0.4811659746430876
15977,1,1,3,"scifi, correct",0.6028190148697883
9504,0,1,2,fantasy->scifi,0.5878563076761365
13095,1,1,3,"scifi, correct",0.9923097339308512
3063,0,0,0,"fantasy, correct",0.3691502504068856
8173,0,1,2,fantasy->scifi,0.7002937705997855
10511,1,1,3,"scifi, correct",0.655548921875037
13390,1,1,3,"scifi, correct",0.5849412372905956
2765,0,0,0,"fantasy, correct",0.17323746436641427
6991,0,0,0,"fantasy, correct",0.10621773797825185
13777,1,1,3,"scifi, correct",0.5760981839724434
12991,1,1,3,"scifi, correct",0.9072446124156034
9756,0,0,0,"fantasy, correct",0.01570329332484691
13217,1,1,3,"scifi, correct",0.9752751999968609
8109,0,1,2,fantasy->scifi,0.7824660796261654
15397,1,0,1,scifi->fantasy,0.40888915143063587
1074,0,0,0,"fantasy, correct",0.373171127910054
15331,1,1,3,"scifi, correct",0.6750345370197037
7115,0,0,0,"fantasy, correct",0.48899905834533564
10917,1,0,1,scifi->fantasy,0.24821674221914938
3682,0,0,0,"fantasy, correct",7.018716969740509e-05
11309,1,1,3,"scifi, correct",0.6716491736210828
12590,1,1,3,"scifi, correct",0.9945958105825671
3380,0,1,2,fantasy->scifi,0.6265959649131352
17228,1,1,3,"scifi, correct",0.5760981839724434
16435,1,1,3,"scifi, correct",0.9869639978313159
8179,0,0,0,"fantasy, correct",7.147853882279566e-07
2738,0,0,0,"fantasy, correct",0.07256541140358361
11510,1,0,1,scifi->fantasy,0.48553729667359835
15829,1,0,1,scifi->fantasy,0.40932121295274937
19844,1,1,3,"scifi, correct",0.9998887075675625
6152,0,0,0,"fantasy, correct",0.0405316134820967
15776,1,1,3,"scifi, correct",0.9993996014692631
14612,1,1,3,"scifi, correct",0.9997519691967288
12340,1,1,3,"scifi, correct",0.9675615831156069
1627,0,0,0,"fantasy, correct",1.7009033575799248e-09
17556,1,1,3,"scifi, correct",0.9928750253048868
13388,1,1,3,"scifi, correct",0.7340659711673879
5269,0,0,0,"fantasy, correct",0.26226040400479683
16936,1,0,1,scifi->fantasy,0.4887906267554355
16975,1,0,1,scifi->fantasy,0.3911763825294982
10884,1,1,3,"scifi, correct",0.9586446415547206
1843,0,0,0,"fantasy, correct",0.0029097050954917402
16520,1,1,3,"scifi, correct",0.7236656629852316
19045,1,1,3,"scifi, correct",0.999558114879098
18385,1,1,3,"scifi, correct",0.631081070812036
15319,1,1,3,"scifi, correct",0.7859310012200955
5107,0,0,0,"fantasy, correct",0.16537850771828058
14559,1,0,1,scifi->fantasy,0.3780606960470638
4171,0,0,0,"fantasy, correct",0.37387060158851765
8190,0,1,2,fantasy->scifi,0.5223136184795878
9839,0,1,2,fantasy->scifi,0.6108714964001285
7782,0,0,0,"fantasy, correct",0.23545004411768514
2064,0,0,0,"fantasy, correct",0.0004641945911017593
16746,1,1,3,"scifi, correct",0.7886819134926586
3892,0,0,0,"fantasy, correct",0.015427203273512033
13888,1,0,1,scifi->fantasy,0.01022691173376875
18128,1,1,3,"scifi, correct",0.7302323414418428
19042,1,1,3,"scifi, correct",0.9640470629362702
16136,1,1,3,"scifi, correct",0.517062011089151
17709,1,1,3,"scifi, correct",0.8492201904169203
2391,0,0,0,"fantasy, correct",0.0014654706294428125
8725,0,0,0,"fantasy, correct",0.01439619021790541
14502,1,1,3,"scifi, correct",0.802799903267272
9171,0,1,2,fantasy->scifi,0.9397882162166333
3369,0,0,0,"fantasy, correct",0.47230434862470805
9803,0,1,2,fantasy->scifi,0.6124742272563954
2066,0,0,0,"fantasy, correct",0.36216114018247336
4322,0,0,0,"fantasy, correct",0.45547110779382305
1573,0,0,0,"fantasy, correct",2.6143809930159768e-05
8070,0,0,0,"fantasy, correct",2.3689526728442068e-06
4027,0,0,0,"fantasy, correct",0.2064797978454269
11756,1,1,3,"scifi, correct",0.961194333705436
16492,1,1,3,"scifi, correct",0.5172286091969924
17433,1,1,3,"scifi, correct",0.5760981839724434
1471,0,0,0,"fantasy, correct",0.3278140138701987
695,0,0,0,"fantasy, correct",0.49897295758786636
5701,0,0,0,"fantasy, correct",0.19199198508488086
3064,0,0,0,"fantasy, correct",4.479610866709476e-05
18915,1,1,3,"scifi, correct",0.7295268404494107
7904,0,0,0,"fantasy, correct",2.318703789983962e-08
9151,0,0,0,"fantasy, correct",0.004506508294110318
10400,1,1,3,"scifi, correct",0.7253797674929043
3631,0,0,0,"fantasy, correct",0.22061509733534534
14779,1,1,3,"scifi, correct",0.5746288651243506
10109,1,1,3,"scifi, correct",0.9491951964350863
18774,1,0,1,scifi->fantasy,0.39857701801558976
10153,1,1,3,"scifi, correct",0.9855199855955972
17704,1,1,3,"scifi, correct",0.6926706305449287
706,0,0,0,"fantasy, correct",0.0007147030742296672
10711,1,1,3,"scifi, correct",0.5114365863990202
15901,1,0,1,scifi->fantasy,0.3609763558070831
4672,0,0,0,"fantasy, correct",0.011889491004535723
11051,1,1,3,"scifi, correct",0.9177350961356127
7276,0,0,0,"fantasy, correct",0.2128175573932172
10867,1,1,3,"scifi, correct",0.9869929506674385
9808,0,0,0,"fantasy, correct",0.08047882597126196
8295,0,0,0,"fantasy, correct",0.254067124473177
13616,1,1,3,"scifi, correct",0.9986265977982955
673,0,1,2,fantasy->scifi,0.6124702963958595
18518,1,1,3,"scifi, correct",0.7712407107815414
6214,0,1,2,fantasy->scifi,0.5063446316090127
2489,0,0,0,"fantasy, correct",0.31694263468142414
10342,1,0,1,scifi->fantasy,0.3938583506936014
6337,0,0,0,"fantasy, correct",0.0033275152480969207
13260,1,1,3,"scifi, correct",0.9590380536068073
5823,0,0,0,"fantasy, correct",0.14642616351669507
19433,1,1,3,"scifi, correct",0.8117296840708651
9439,0,1,2,fantasy->scifi,0.5913091560640638
8168,0,0,0,"fantasy, correct",0.01208016423688072
3397,0,0,0,"fantasy, correct",0.02510614242164345
11052,1,1,3,"scifi, correct",0.6498700194150819
17990,1,1,3,"scifi, correct",0.9794407683373445
10973,1,1,3,"scifi, correct",0.861648240093695
18803,1,1,3,"scifi, correct",0.6416509131379331
296,0,1,2,fantasy->scifi,0.5862529531622434
17181,1,1,3,"scifi, correct",0.6537458633465941
3672,0,0,0,"fantasy, correct",0.21571377657316784
8091,0,0,0,"fantasy, correct",0.0217327469238766
13001,1,1,3,"scifi, correct",0.79276648553739
7303,0,0,0,"fantasy, correct",0.005437625419213826
13218,1,0,1,scifi->fantasy,0.2344991541438291
13085,1,0,1,scifi->fantasy,0.29615687729759965
15185,1,1,3,"scifi, correct",0.867653194680892
18620,1,1,3,"scifi, correct",0.5180915346750371
531,0,0,0,"fantasy, correct",0.02529111765194452
12903,1,1,3,"scifi, correct",0.7541968208330577
6666,0,0,0,"fantasy, correct",0.3788043175463706
5589,0,1,2,fantasy->scifi,0.7246355992656736
11147,1,1,3,"scifi, correct",0.9278661301025274
2571,0,0,0,"fantasy, correct",0.47233208397303156
9846,0,1,2,fantasy->scifi,0.512642649088331
2068,0,0,0,"fantasy, correct",5.280874833992823e-06
4047,0,1,2,fantasy->scifi,0.6124742272563954
18017,1,1,3,"scifi, correct",0.7472349553926464
19466,1,1,3,"scifi, correct",0.7173209889272648
9222,0,1,2,fantasy->scifi,0.6833465734186478
